Bokföringsdatum;Valutadatum;Verifikationsnummer;Text;Belopp;Saldo
2022-06-13;2022-06-11;5484741191;HEMKÖP MÖRBY/22-06-10;-365.710;3439.250
2022-06-13;2022-06-11;5490990789;AB STORSTOCK;-39.000;3804.960
2022-06-13;2022-06-11;5490990789;AB STORSTOCK;-39.000;3843.960
2022-06-13;2022-06-11;5490990789;AB STORSTOCK;-39.000;3882.960
2022-06-10;2022-06-10;5484141706;SYSTEMBOLAGE/22-06-10;-870.500;3921.960
2022-06-10;2022-06-10;5490990004;PETER HENELL;2000.000;4792.460
2022-06-10;2022-06-10;5490990789;AB STORSTOCK;-39.000;2792.460
2022-06-09;2022-06-09;5484248713;BERGSHAMRA P/22-06-07;-80.000;2831.460
2022-06-09;2022-06-09;5484760580;RESTAURANG S/22-06-08;-109.000;2911.460
2022-06-09;2022-06-09;5484405165;COOP KONSUM /22-06-08;-22.000;3020.460
2022-06-09;2022-06-09;5490990789;AB STORSTOCK;-39.000;3042.460
2022-06-08;2022-06-08;5484238815;APOTEKSGRUPP/22-06-07;-82.010;3081.460
2022-06-07;2022-06-06;5484233592;BELLISIMO   /22-06-05;-95.000;3163.470
2022-06-07;2022-06-06;5490990789;1234557674;-70.000;3258.470
2022-06-02;2022-06-02;5484482277;COOP KONSUM /22-06-01;-33.280;3328.470
2022-05-30;2022-05-29;5484629187;COOP KONSUM /22-05-27;-67.850;3361.750
2022-05-30;2022-05-28;5484182815;SODER SPORTF/22-05-25;-3281.000;3429.600
2022-05-30;2022-05-28;5484386695;CARLS DELI  /22-05-27;-175.000;6710.600
2022-05-27;2022-05-27;5484590030;ICA NARA BER/22-05-26;-61.900;6885.600
2022-05-27;2022-05-27;5490990789;JIGHEAD AB;-30.000;6947.500
2022-05-27;2022-05-26;5484279181;SYSTEMBOLAGE/22-05-25;-6.000;6977.500
2022-05-27;2022-05-26;5484279180;SYSTEMBOLAGE/22-05-25;-336.600;6983.500
2022-05-27;2022-05-26;5484062059;BELLISIMO   /22-05-25;-99.000;7320.100
2022-05-25;2022-05-25;5490990004;PETER HENELL;6000.000;7419.100
2022-05-23;2022-05-22;5484501892;COOP KONSUM /22-05-21;-197.060;1419.100
2022-05-19;2022-05-19;5484155648;LIKOS THAI R/22-05-18;-129.000;1616.160
2022-05-18;2022-05-18;5484582110;COOP KONSUM /22-05-17;-120.640;1745.160
2022-05-16;2022-05-16;5484214733;BELLISIMO   /22-05-15;-120.000;1865.800
2022-05-16;2022-05-16;5484857797;ICA NARA BER/22-05-15;-48.400;1985.800
2022-05-16;2022-05-15;5484127524;COOP KONSUM /22-05-13;-29.500;2034.200
2022-05-16;2022-05-14;5484106715;EAT BY SODEX/22-05-12;-94.000;2063.700
2022-05-16;2022-05-14;5484659262;APOTEKSGRUPP/22-05-13;-1139.000;2157.700
2022-05-16;2022-05-14;5484638980;RESTAURANG S/22-05-13;-109.000;3296.700
2022-05-16;2022-05-14;5490990789;46704787989;-160.000;3405.700
2022-05-13;2022-05-13;5490990789;46704787989;-450.000;3565.700
2022-05-13;2022-05-13;5490990004;PETER HENELL;3000.000;4015.700
2022-05-12;2022-05-12;5484623514;PRESSKLUBBEN/22-05-11;-164.000;1015.700
2022-05-11;2022-05-11;5484410335;ICA NARA BER/22-05-10;-34.900;1179.700
2022-05-10;2022-05-10;5484747560;SYSTRARNA P /22-05-09;-1440.000;1214.600
2022-05-09;2022-05-09;5490990789;AB STORSTOCK;-39.000;2654.600
2022-05-09;2022-05-09;5490990789;AB STORSTOCK;-39.000;2693.600
2022-05-09;2022-05-07;5484746971;EAT BY SODEX/22-05-05;-94.000;2732.600
2022-05-09;2022-05-07;5484012310;BELLISIMO   /22-05-06;-110.000;2826.600
2022-05-05;2022-05-05;5484446088;COOP KONSUM /22-05-03;-57.900;2936.600
2022-05-05;2022-05-05;5484354244;BILTEMA INFR/22-04-23;-72.800;2994.500
2022-05-05;2022-05-05;5484725507;RESTAURANG S/22-05-04;-250.000;3067.300
2022-05-05;2022-05-05;5490990789;AB STORSTOCK;-39.000;3317.300
2022-05-05;2022-05-05;5490990789;AB STORSTOCK;-39.000;3356.300
2022-05-04;2022-05-04;5484129392;SILK WAY AB /22-05-03;-139.000;3395.300
2022-05-03;2022-05-03;5484038447;BELLISIMO   /22-05-02;-110.000;3534.300
2022-05-02;2022-05-02;5490990004;PETER HENELL;3000.000;3644.300
2022-05-02;2022-05-01;5484270418;COOP KONSUM /22-04-30;-26.500;644.300
2022-05-02;2022-04-30;5484385283;RESTAURANG S/22-04-29;-109.000;670.800
2022-05-02;2022-04-30;5484833597;EAT BY SODEX/22-04-28;-94.000;779.800
2022-04-28;2022-04-28;5484074800;RESTAURANG S/22-04-27;-109.000;873.800
2022-04-28;2022-04-28;5484585424;COOP KONSUM /22-04-27;-26.090;982.800
2022-04-28;2022-04-28;5490990789;AB STORSTOCK;-39.000;1008.890
2022-04-28;2022-04-28;5490990789;AB STORSTOCK;-39.000;1047.890
2022-04-27;2022-04-27;5484771266;BELLISIMO   /22-04-26;-110.000;1086.890
2022-04-26;2022-04-26;5484028902;RESTAURANG S/22-04-25;-109.000;1196.890
2022-04-26;2022-04-26;5484519256;COOP KONSUM /22-04-25;-29.500;1305.890
2022-04-25;2022-04-24;5484814966;EAT BY SODEX/22-04-22;-94.000;1335.390
2022-04-25;2022-04-23;5484304341;COOP KONSUM /22-04-22;-16.010;1429.390
2022-04-22;2022-04-22;5484032376;RESTAURANG S/22-04-21;-109.000;1445.400
2022-04-22;2022-04-22;5490990789;46707591203;180.000;1554.400
2022-04-22;2022-04-22;5490990789;AB STORSTOCK;-39.000;1374.400
2022-04-21;2022-04-21;5484321950;OKQ8        /22-04-18;-979.420;1413.400
2022-04-21;2022-04-21;5484670710;BELLISIMO   /22-04-20;-99.000;2392.820
2022-04-21;2022-04-21;5484347829;COOP KONSUM /22-04-20;-56.000;2491.820
2022-04-19;2022-04-18;5490990789;AB STORSTOCK;-39.000;2547.820
2022-04-19;2022-04-18;5490990004;PETER HENELL;1000.000;2586.820
2022-04-19;2022-04-15;5484534064;RESTAURANG S/22-04-14;-190.000;1586.820
2022-04-19;2022-04-15;5484534058;RESTAURANG S/22-04-14;-109.000;1776.820
2022-04-19;2022-04-15;5484066000;SJOSTADEN SK/22-04-13;-95.000;1885.820
2022-04-14;2022-04-14;5484514043;BELLISIMO   /22-04-13;-80.000;1980.820
2022-04-13;2022-04-13;5484087450;PITCHERS MAR/22-04-10;-144.000;2060.820
2022-04-13;2022-04-13;5484544715;SYSTEMBOLAGE/22-04-12;-1438.400;2204.820
2022-04-13;2022-04-13;5484532154;APOTEKSGRUPP/22-04-12;-188.450;3643.220
2022-04-13;2022-04-13;5484511261;RESTAURANG S/22-04-12;-109.000;3831.670
2022-04-13;2022-04-13;5484174927;COOP KONSUM /22-04-12;-24.830;3940.670
2022-04-13;2022-04-13;5490990789;46705651833;300.000;3965.500
2022-04-12;2022-04-12;5484463044;RESTAURANG S/22-04-11;-109.000;3665.500
2022-04-12;2022-04-12;5490990004;PETER HENELL;2000.000;3774.500
2022-04-12;2022-04-12;5490990789;AB STORSTOCK;-39.000;1774.500
2022-04-11;2022-04-11;5484729226;VINTERVIKENS/22-04-10;-64.000;1813.500
2022-04-11;2022-04-11;5484698274;BELLISIMO   /22-04-10;-110.000;1877.500
2022-04-11;2022-04-10;5490990789;AB STORSTOCK;-39.000;1987.500
2022-04-11;2022-04-10;5490990789;AB STORSTOCK;-39.000;2026.500
2022-04-11;2022-04-09;5484012995;RESTAURANG S/22-04-08;-355.000;2065.500
2022-04-11;2022-04-09;5484012988;RESTAURANG S/22-04-08;-109.000;2420.500
2022-04-11;2022-04-09;5484488436;COOP KONSUM /22-04-08;-33.280;2529.500
2022-04-08;2022-04-08;5484282477;BELLISIMO   /22-04-07;-99.000;2562.780
2022-04-08;2022-04-08;5484771884;THE DOORS   /22-04-06;-94.000;2661.780
2022-04-06;2022-04-06;5484070459;COOP KONSUM /22-04-05;-105.320;2755.780
2022-04-04;2022-04-03;5484134837;RESTAURANG S/22-04-02;-60.000;2861.100
2022-04-04;2022-04-03;5484134836;RESTAURANG S/22-04-02;-250.000;2921.100
2022-04-04;2022-04-03;5484635230;COOP KONSUM /22-04-02;-83.650;3171.100
2022-04-04;2022-04-02;5484648317;EAT BY SODEX/22-03-31;-83.000;3254.750
2022-04-04;2022-04-02;5484682342;RESTAURANG S/22-04-01;-109.000;3337.750
2022-03-29;2022-03-29;5484868979;TJOGET      /22-03-25;-310.000;3446.750
2022-03-29;2022-03-29;5484145713;COOP KONSUM /22-03-27;-53.000;3756.750
2022-03-28;2022-03-26;5484033317;RESTAURANG S/22-03-25;-168.000;3809.750
2022-03-28;2022-03-26;5484454106;COOP KONSUM /22-03-25;-29.140;3977.750
2022-03-25;2022-03-25;5484801109;RESTAURANG S/22-03-24;-250.000;4006.890
2022-03-25;2022-03-25;5484444544;COOP KONSUM /22-03-24;-17.000;4256.890
2022-03-25;2022-03-25;5490990789;AB STORSTOCK;-39.000;4273.890
2022-03-23;2022-03-23;5484643664;COOP KONSUM /22-03-22;-8.500;4312.890
2022-03-22;2022-03-22;5484402490;APOTEKSGRUPP/22-03-21;-562.470;4321.390
2022-03-22;2022-03-22;5484358957;BELLISIMO   /22-03-21;-99.000;4883.860
2022-03-22;2022-03-22;5490990789;1233700879;-892.000;4982.860
2022-03-21;2022-03-21;5484290901;COOP KONSUM /22-03-20;-43.850;5874.860
2022-03-21;2022-03-20;5484746847;COOP KONSUM /22-03-18;-68.720;5918.710
2022-03-21;2022-03-19;5484559706;EAT BY SODEX/22-03-17;-94.000;5987.430
2022-03-21;2022-03-19;5484198275;RESTAURANG S/22-03-18;-250.000;6081.430
2022-03-17;2022-03-17;5484134652;RALPH LAUREN/22-03-16;-5980.000;6331.430
2022-03-17;2022-03-17;5484126060;NK STOCKHOLM/22-03-16;-3398.000;12311.430
2022-03-17;2022-03-17;5484810409;J LINDEBERG /22-03-16;-7000.000;15709.430
2022-03-17;2022-03-17;5484720721;TOKYO DINER /22-03-16;-145.000;22709.430
2022-03-16;2022-03-16;5490990004;PETER HENELL;6000.000;22854.430
2022-03-16;2022-03-16;5490990004;PETER HENELL;10000.000;16854.430
2022-03-14;2022-03-13;5484245193;RESTAURANG S/22-03-12;-250.000;6854.430
2022-03-14;2022-03-12;5484405214;COOP KONSUM /22-03-11;-123.150;7104.430
2022-03-11;2022-03-11;5484041811;THE DOORS   /22-03-09;-94.000;7227.580
2022-03-11;2022-03-11;5484041809;THE DOORS   /22-03-09;-94.000;7321.580
2022-03-09;2022-03-09;5490990789;46736627274;1000.000;7415.580
2022-03-09;2022-03-09;5490990789;46705979742;1000.000;6415.580
2022-03-09;2022-03-09;5490990789;46703112869;1000.000;5415.580
2022-03-09;2022-03-09;5490990789;46721428359;1000.000;4415.580
2022-03-07;2022-03-05;5484674138;RESTAURANG S/22-03-04;-370.000;3415.580
2022-03-03;2022-03-03;5484175153;BELLISIMO   /22-03-02;-95.000;3785.580
2022-02-28;2022-02-28;5484401626;COOP KONSUM /22-02-27;-89.300;3880.580
2022-02-28;2022-02-27;5484502066;COOP KONSUM /22-02-25;-27.500;3969.880
2022-02-28;2022-02-26;5484511644;RESTAURANG S/22-02-25;-250.000;3997.380
2022-02-25;2022-02-25;5484211620;RESTAURANG S/22-02-24;-250.000;4247.380
2022-02-22;2022-02-22;5484636198;COOP KONSUM /22-02-21;-53.450;4497.380
2022-02-21;2022-02-21;5484597450;BELLISIMO   /22-02-20;-125.000;4550.830
2022-02-21;2022-02-20;5490990789;46707815940;400.000;4675.830
2022-02-21;2022-02-19;5490990789;46736227759;540.000;4275.830
2022-02-21;2022-02-19;5484019370;COOP KONSUM /22-02-17;-26.500;3735.830
2022-02-18;2022-02-18;5484581622;APOTEKSGRUPP/22-02-17;-41.270;3762.330
2022-02-18;2022-02-18;5484234606;THE DOORS   /22-02-16;-94.000;3803.600
2022-02-18;2022-02-18;5484234602;THE DOORS   /22-02-16;-94.000;3897.600
2022-02-18;2022-02-18;5484234585;THE DOORS   /22-02-16;-94.000;3991.600
2022-02-14;2022-02-14;5484355267;HM SE0060   /22-02-14;-199.000;4085.600
2022-02-14;2022-02-14;5490990004;PETER HENELL;2000.000;4284.600
2022-02-14;2022-02-13;5484262311;THE DOORS   /22-02-11;-230.000;2284.600
2022-02-14;2022-02-13;5484262310;THE DOORS   /22-02-11;-94.000;2514.600
2022-02-11;2022-02-11;5484780145;TRANAN      /22-02-09;-162.000;2608.600
2022-02-11;2022-02-11;5484482588;COOP KONSUM /22-02-10;-71.950;2770.600
2022-02-11;2022-02-11;5484482504;COOP KONSUM /22-02-10;-42.160;2842.550
2022-02-11;2022-02-11;5490990789;46704619499;-200.000;2884.710
2022-02-10;2022-02-10;5484733372;THE DOORS   /22-02-09;-96.000;3084.710
2022-02-10;2022-02-10;5490990789;46720388884;-600.000;3180.710
2022-02-08;2022-02-08;5484856939;COOP KONSUM /22-02-07;-53.450;3780.710
2022-02-08;2022-02-08;5484856890;COOP KONSUM /22-02-07;-9.500;3834.160
2022-02-07;2022-02-07;5490990004;PETER HENELL;3000.000;3843.660
2022-02-07;2022-02-06;5484726118;BILTEMA INFR/22-02-05;-348.800;843.660
2022-02-07;2022-02-06;5484724102;BAUHAUS UPPL/22-02-05;-418.000;1192.460
2022-01-31;2022-01-30;5484751246;COOP KONSUM /22-01-29;-135.300;1610.460
2022-01-31;2022-01-29;5484498327;SYSTEMBOLAGE/22-01-28;-1254.000;1745.760
2022-01-31;2022-01-29;5484455832;RESTAURANG S/22-01-28;-250.000;2999.760
2022-01-28;2022-01-28;5484660820;BELLISIMO   /22-01-27;-99.000;3249.760
2022-01-28;2022-01-28;5490990789;AB STORSTOCK;-39.000;3348.760
2022-01-27;2022-01-27;5484859435;THE DOORS   /22-01-26;-96.000;3387.760
2022-01-26;2022-01-26;5490990789;46721428359;400.000;3483.760
2022-01-25;2022-01-25;5484355903;OKQ8        /22-01-22;-344.000;3083.760
2022-01-24;2022-01-22;5484838888;RESTAURANG S/22-01-21;-310.000;3427.760
2022-01-20;2022-01-20;5484682681;COOP KONSUM /22-01-19;-69.900;3737.760
2022-01-17;2022-01-15;5484702490;RESTAURANG S/22-01-14;-190.000;3807.660
2022-01-14;2022-01-14;5484282356;COOP KONSUM /22-01-13;-121.500;3997.660
2022-01-07;2022-01-07;5484732688;RESTAURANG S/22-01-06;-250.000;4119.160
2022-01-03;2022-01-03;5490990004;PETER HENELL;3000.000;4369.160
2022-01-03;2022-01-02;5490990789;46707591203;-150.000;1369.160
2022-01-03;2022-01-01;5484251605;COOP KONSUM /21-12-31;-177.700;1519.160
2021-12-29;2021-12-29;5484487226;COOP KONSUM /21-12-28;-37.950;1696.860
2021-12-28;2021-12-28;5484824420;COOP KONSUM /21-12-27;-52.900;1734.810
2021-12-27;2021-12-27;5484067618;CIRCLE K SOL/21-12-26;-335.700;1787.710
2021-12-27;2021-12-27;5484059114;CIRCLE K SOL/21-12-26;-29.400;2123.410
2021-12-27;2021-12-25;5484860908;COOP KONSUM /21-12-23;-34.950;2152.810
2021-12-27;2021-12-24;5484765538;BERGSHAMRA B/21-12-23;-530.000;2187.760
2021-12-27;2021-12-24;5484066613;CIRCLE K SOL/21-12-23;-3407.000;2717.760
2021-12-27;2021-12-24;5490990789;46760450519;-1000.000;6124.760
2021-12-23;2021-12-23;5490990004;PETER HENELL;4000.000;7124.760
2021-12-23;2021-12-23;5490990789;AB STORSTOCK;-38.000;3124.760
2021-12-21;2021-12-21;5484418288;APOTEKSGRUPP/21-12-20;-255.100;3162.760
2021-12-20;2021-12-20;5484152848;BELLISIMO   /21-12-19;-110.000;3417.860
2021-12-20;2021-12-18;5484600160;WEBHALLEN   /21-12-17;-874.000;3527.860
2021-12-20;2021-12-18;5484041473;SYSTEMBOLAGE/21-12-17;-385.000;4401.860
2021-12-15;2021-12-15;5490990789;46704787989;200.000;4786.860
2021-12-14;2021-12-14;5484334263;BELLISIMO   /21-12-13;-99.000;4586.860
2021-12-13;2021-12-12;5484587128;THE DUBLINER/21-12-10;-106.000;4685.860
2021-12-13;2021-12-12;5484587087;THE DUBLINER/21-12-10;-74.000;4791.860
2021-12-13;2021-12-12;5484363555;BELLISIMO   /21-12-11;-110.000;4865.860
2021-12-13;2021-12-11;5490990004;PETER HENELL;3000.000;4975.860
2021-12-08;2021-12-08;5484151339;SYSTEMBOLAGE/21-12-07;-928.000;1975.860
2021-12-06;2021-12-06;5484047416;RESTAURANG S/21-12-05;-190.000;2903.860
2021-12-06;2021-12-04;5484836114;RESTAURANG S/21-12-03;-250.000;3093.860
2021-12-03;2021-12-03;5484482602;THE DOORS   /21-12-01;-96.000;3343.860
2021-12-03;2021-12-03;5484104952;BERGSHAMRA P/21-12-02;-115.000;3439.860
2021-12-01;2021-12-01;5490990789;46721428359;900.000;3554.860
2021-12-01;2021-12-01;5490990789;46705979742;439.000;2654.860
2021-12-01;2021-12-01;5484565914;COOP KONSUM /21-11-30;-76.560;2215.860
2021-11-29;2021-11-27;5490990789;1234557674;-110.000;2292.420
2021-11-26;2021-11-26;5484545713;THE DOORS   /21-11-24;-150.000;2402.420
2021-11-26;2021-11-26;5484842484;BELLISIMO   /21-11-25;-99.000;2552.420
2021-11-22;2021-11-21;5484715905;THE QUEENS H/21-11-19;-168.000;2651.420
2021-11-18;2021-11-18;5484748834;SYSTRARNA P /21-11-17;-2185.000;2819.420
2021-11-15;2021-11-15;5484632412;BELLISIMO   /21-11-14;-105.000;5004.420
2021-11-15;2021-11-15;5490990789;46707251259;-53.000;5109.420
2021-11-11;2021-11-11;5484398101;IKKI SUSHI &/21-11-10;-110.000;5162.420
2021-11-09;2021-11-09;5484558325;COOP KONSUM /21-11-08;-87.610;5272.420
2021-11-08;2021-11-07;5484842267;LINJE TIO AB/21-11-05;-310.000;5360.030
2021-11-08;2021-11-07;5484344928;RESTAURANG S/21-11-06;-199.000;5670.030
2021-11-08;2021-11-06;5484864787;ZTL HELIOWOR/21-11-05;-50.000;5869.030
2021-11-08;2021-11-06;5484788514;IZ  HELIOWOR/21-11-05;-50.000;5919.030
2021-11-08;2021-11-06;5484788512;IZ  HELIOWOR/21-11-05;-150.000;5969.030
2021-11-08;2021-11-06;5484788510;IZ  HELIOWOR/21-11-05;-50.000;6119.030
2021-11-08;2021-11-06;5484678290;SYSTEMBOLAGE/21-11-05;-627.000;6169.030
2021-11-05;2021-11-05;5484260335;BERGSHAMRA P/21-11-04;-100.000;6796.030
2021-11-02;2021-11-02;5484498838;ICA NARA BER/21-11-01;-139.000;6896.030
2021-11-01;2021-11-01;5484704831;COOP KONSUM /21-10-31;-27.500;7035.030
2021-11-01;2021-10-31;5484707091;PIERIAS LIVS/21-10-30;-45.000;7062.530
2021-11-01;2021-10-31;5484588288;ALEWALDS SPO/21-10-30;-10997.000;7107.530
2021-11-01;2021-10-30;5490990004;PETER HENELL;16000.000;18104.530
2021-10-29;2021-10-29;5484065456;BELLISIMO   /21-10-28;-105.000;2104.530
2021-10-28;2021-10-28;5484641916;THE DOORS   /21-10-27;-88.000;2209.530
2021-10-26;2021-10-26;5484428407;COOP KONSUM /21-10-25;-128.400;2297.530
2021-10-25;2021-10-23;5484148474;SYSTEMBOLAGE/21-10-22;-983.000;2425.930
2021-10-25;2021-10-23;5484107925;RESTAURANG S/21-10-22;-190.000;3408.930
2021-10-22;2021-10-22;5484852819;GOOGLE  GOOG/21-10-21;-19.000;3598.930
2021-10-18;2021-10-17;5490990004;PETER HENELL;3000.000;3617.930
2021-10-18;2021-10-16;5484796880;RESTAURANG S/21-10-15;-189.000;617.930
2021-10-11;2021-10-11;5484192792;BELLISIMO   /21-10-09;-114.000;806.930
2021-10-11;2021-10-11;5484783103;ICA NARA BER/21-10-09;-159.500;920.930
2021-10-06;2021-10-06;5484022646;LIKOS THAI R/21-10-05;-230.000;1080.430
2021-10-06;2021-10-06;5484810937;COOP KONSUM /21-10-05;-23.500;1310.430
2021-10-04;2021-10-04;5484211213;SYSTEMBOLAGE/21-10-02;-553.000;1333.930
2021-10-04;2021-10-04;5484857628;HEMKÖP MÖRBY/21-10-02;-352.050;1886.930
2021-10-04;2021-10-04;5484547624;BELLISIMO   /21-10-03;-90.000;2238.980
2021-10-01;2021-10-01;5484288525;APOTEKSGRUPP/21-09-30;-62.360;2328.980
2021-09-30;2021-09-30;5484239892;ALEWALDS SPO/21-09-29;-1347.000;2391.340
2021-09-28;2021-09-28;5484581691;OKQ8        /21-09-27;-345.070;3738.340
2021-09-27;2021-09-27;5484147470;COOP KONSUM /21-09-26;-25.950;4083.410
2021-09-27;2021-09-27;5490990004;PETER HENELL;3000.000;4109.360
2021-09-27;2021-09-24;5490990789;46704787989;-1200.000;1109.360
2021-09-22;2021-09-22;5484436448;GOOGLE  GOOG/21-09-21;-19.000;2309.360
2021-09-22;2021-09-22;5484305737;YAMASHIRO SU/21-09-21;-125.000;2328.360
2021-09-17;2021-09-17;5484604888;COOP KONSUM /21-09-16;-30.950;2453.360
2021-09-16;2021-09-16;5484879793;GUNNAR OLSSO/21-09-15;-810.000;2484.310
2021-09-13;2021-09-11;5490990789;1234557674;-90.000;3294.310
2021-09-08;2021-09-08;5490990789;1234557674;-90.000;3384.310
2021-09-07;2021-09-07;5484664421;ESPRESSO H 3/21-09-05;-32.000;3474.310
2021-09-07;2021-09-07;5484509169;JURESKOGS   /21-09-05;-139.000;3506.310
2021-09-06;2021-09-06;5484826700;COOP KONSUM /21-09-04;-12.350;3645.310
2021-09-06;2021-09-06;5484739367;BERGSHAMRA P/21-09-04;-80.000;3657.660
2021-09-06;2021-09-04;5484487086;BELLISIMO   /21-09-03;-90.000;3737.660
2021-09-03;2021-09-03;5484179200;COOP KONSUM /21-09-02;-51.900;3827.660
2021-09-03;2021-09-03;5490990789;46721428359;200.000;3879.560
2021-08-30;2021-08-30;5484607273;BAR NOMBRE  /21-08-28;-160.000;3679.560
2021-08-30;2021-08-30;5484426990;APOTEKSGRUPP/21-08-27;-753.500;3839.560
2021-08-30;2021-08-30;5484812454;BERGSHAMRA P/21-08-28;-80.000;4593.060
2021-08-30;2021-08-30;5484730596;5162 OLEARYS/21-08-27;-97.000;4673.060
2021-08-30;2021-08-30;5484730594;5162 OLEARYS/21-08-27;-194.000;4770.060
2021-08-30;2021-08-28;5484571039;BELLISIMO   /21-08-27;-95.000;4964.060
2021-08-30;2021-08-28;5490990789;46738674668;600.000;5059.060
2021-08-27;2021-08-27;5490990789;46704787989;-550.000;4459.060
2021-08-27;2021-08-27;5490990789;46721428359;700.000;5009.060
2021-08-27;2021-08-27;5490990789;46736627274;600.000;4309.060
2021-08-27;2021-08-27;5490990789;46704787989;1000.000;3709.060
2021-08-23;2021-08-23;5484857595;GOOGLE  GOOG/21-08-21;-19.000;2709.060
2021-08-23;2021-08-23;5484703336;BELLISIMO   /21-08-21;-99.000;2728.060
2021-08-20;2021-08-20;5484362050;SYSTEMBOLAGE/21-08-19;-1048.400;2827.060
2021-08-19;2021-08-19;5484106512;COOP KONSUM /21-08-18;-87.850;3875.460
2021-08-16;2021-08-16;5484291822;COOP KONSUM /21-08-14;-30.860;3963.310
2021-08-16;2021-08-14;5484035331;ITAMAE SUSHI/21-08-13;-169.000;3994.170
2021-08-16;2021-08-14;5484403820;TEXAS LONGHO/21-08-13;-72.000;4163.170
2021-08-16;2021-08-14;5484395127;PRIMO CIAO C/21-08-13;-243.000;4235.170
2021-08-16;2021-08-14;5490990004;PETER HENELL;3000.000;4478.170
2021-08-13;2021-08-13;5490990789;46705438947;68.000;1478.170
2021-08-13;2021-08-13;5490990789;46736227759;-250.000;1410.170
2021-08-13;2021-08-13;5490990789;46736227759;-200.000;1660.170
2021-08-12;2021-08-12;5484794111;COOP KONSUM /21-08-11;-22.900;1860.170
2021-08-10;2021-08-10;5490990789;AVANZA BANK;-500.000;1883.070
2021-08-09;2021-08-09;5484084264;BERGSHAMRA P/21-08-07;-170.000;2383.070
2021-08-09;2021-08-09;5484028224;BELLISIMO   /21-08-08;-90.000;2553.070
2021-08-05;2021-08-05;5484879908;COOP KONSUM /21-08-03;-33.140;2643.070
2021-08-05;2021-08-05;5484795841;BELLISIMO   /21-08-04;-99.000;2676.210
2021-08-03;2021-08-03;5484093754;NEW MILL GRI/21-08-02;-95.000;2775.210
2021-08-02;2021-08-02;5490990789;AB STORSTOCK;-38.000;2870.210
2021-08-02;2021-08-02;5490990789;46720388884;-108.000;2908.210
2021-07-30;2021-07-30;5490990789;AB STORSTOCK;-38.000;3016.210
2021-07-29;2021-07-29;5484679538;XXL SPORT & /21-07-28;-199.000;3054.210
2021-07-29;2021-07-29;5484427833;OOB ARNINGE /21-07-28;-205.000;3253.210
2021-07-29;2021-07-29;5484011124;STADIUM OUTL/21-07-28;-599.000;3458.210
2021-07-29;2021-07-29;5484846743;SYSTEMBOLAGE/21-07-28;-408.000;4057.210
2021-07-28;2021-07-28;5490990004;PETER HENELL;4000.000;4465.210
2021-07-27;2021-07-27;5484464620;COOP KONSUM /21-07-26;-21.520;465.210
2021-07-26;2021-07-26;5484046838;COOP KONSUM /21-07-24;-3.400;486.730
2021-07-26;2021-07-26;5484302453;KREATIMA    /21-07-25;-79.900;490.130
2021-07-26;2021-07-26;5484104341;XXL SPORT & /21-07-25;-307.000;570.030
2021-07-26;2021-07-26;5484776229;ALEWALDS SPO/21-07-25;-918.000;877.030
2021-07-26;2021-07-26;5484711486;IKKI SUSHI &/21-07-25;-258.000;1795.030
2021-07-26;2021-07-25;5490990789;46720388884;110.000;2053.030
2021-07-26;2021-07-24;5490990789;46702804339;-500.000;1943.030
2021-07-26;2021-07-24;5484446969;KATRINEHOLMS/21-07-23;-100.000;2443.030
2021-07-23;2021-07-23;5490990789;46768847083;100.000;2543.030
2021-07-23;2021-07-23;5490990789;FOODORA AB;-228.000;2443.030
2021-07-23;2021-07-23;5490990789;46768847083;-600.000;2671.030
2021-07-22;2021-07-22;5484658856;GOOGLE  GOOG/21-07-21;-19.000;3271.030
2021-07-19;2021-07-19;5484804983;MAXI ICA STO/21-07-17;-401.370;3290.030
2021-07-16;2021-07-16;5484393538;LIDL 192 / K/21-07-15;-33.000;3691.400
2021-07-15;2021-07-15;5490990004;PETER HENELL;3000.000;3724.400
2021-07-14;2021-07-14;5484826230;INTERSPORT K/21-07-13;-499.000;724.400
2021-07-14;2021-07-14;5484556084;MAXI ICA STO/21-07-13;-323.890;1223.400
2021-07-13;2021-07-13;5484084346;QSTAR KATRIN/21-07-11;-885.050;1547.290
2021-07-12;2021-07-12;5484268049;KATRINEHOLMS/21-07-11;-120.000;2432.340
2021-07-09;2021-07-09;5484607968;MAXI ICA STO/21-07-07;-568.570;2552.340
2021-07-08;2021-07-08;5484071597;APOTEK HJART/21-07-07;-371.000;3120.910
2021-07-07;2021-07-07;5484677684;DOLLARSTORE /21-07-06;-110.000;3491.910
2021-07-05;2021-07-05;5484378267;VINGÅKERS FA/21-07-03;-498.000;3601.910
2021-07-05;2021-07-03;5484636491;MAXI ICA STO/21-07-01;-597.150;4099.910
2021-07-02;2021-07-02;5484494786;OOB KATRINEH/21-07-01;-89.000;4697.060
2021-07-01;2021-07-01;5484026268;BELLISIMO   /21-06-30;-105.000;4786.060
2021-06-29;2021-06-29;5490990789;46707815940;-530.000;4891.060
2021-06-28;2021-06-26;5484300672;BERGSHAMRA P/21-06-25;-90.000;5421.060
2021-06-28;2021-06-25;5484420901;COOP KONSUM /21-06-24;-25.950;5511.060
2021-06-28;2021-06-25;5484420884;COOP KONSUM /21-06-24;-21.950;5537.010
2021-06-28;2021-06-25;5484420881;COOP KONSUM /21-06-24;-21.950;5558.960
